TARGET,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,0,0,0,0,9,0,143,5,0,2,4,9,15720,34135,24,0,0,3,3,0.4605,0.5,1,0,0,0.3462,0,0,0.4444
0,0,0,0,1,5,0,190,5,0,2,2,9,36227,63107,15,0,0,2,3,0.5741,0.6,0,0,0,0.6,0,0,0.2222
0,0,0,0,1,0,1,223,18,0,0,1,9,30725,38640,14,0,0,5,6,0.7952,0.7143,0,0,0,0.6429,0,0,0.1111
0,2,1,1,5,0,5,142,18,0,0,2,3,24060,32430,8,0,0,0,2,0.7419,0.375,0,2,2,0.375,2,2,0.6667
0,0,0,0,4,1,0,119,2,1,6,10,25,2280,156206,31,0,0,0,0,0.0146,0.6098,0,0,0,0.6098,0,0,0.4
0,1,1,0,0,24,0,213,9,0,1,3,7,12113,19557,18,0,0,1,1,0.6194,0.5263,0,0,0,0.3684,0,0,0.4286
1,2,1,1,0,8,2,156,6,0,1,1,3,176,176,2,2,1,2,2,1,0,3,1,3,0.4286,2,1,0.3333
0,1,1,0,6,1,13,291,12,0,1,4,3,35714,56734,9,0,0,0,3,0.6295,0.6,0,0,1,0.3,1,0,1.3333
0,5,1,0,0,22,1,130,22,0,0,1,2,0,0,5,3,1,0,0,0,0.25,0,1,4,0.25,1,1,0.5
0,4,1,1,1,0,3,188,28,0,0,0,1,327,1600,1,0,0,0,0,0.2044,0.5,0,0,0,0.5,1,0,0
0,0,0,0,0,7,1,13,9,0,1,2,2,575,470,2,0,0,1,1,1.2234,1,0,0,0,1,0,0,1
0,0,0,0,1,2,0,471,12,0,1,1,11,35520,42258,14,0,0,6,6,0.8406,0.7059,0,0,0,0.6471,0,0,0.0909
1,0,0,0,1,3,6,165,27,0,0,0,8,22310,27277,2,10,8,4,5,0.8179,0.0714,2,9,11,0.5714,9,10,0
1,1,1,0,2,1,1,138,6,0,1,5,10,16770,17258,18,0,0,7,8,0.9717,0.3889,3,0,2,0.5556,1,1,0.5
0,3,0,0,7,1,11,225,8,0,1,1,2,125,125,2,3,1,1,1,1,0.4,0,1,3,0.4,1,1,0.5
0,1,1,0,2,1,1,188,7,0,1,1,7,8269,11012,7,3,2,2,2,0.7509,0.4,0,5,5,0.7,5,5,0.1429
0,0,0,0,4,1,2,53,6,0,2,5,6,6903,9862,6,0,0,2,3,0.7,1,0,0,0,1,0,0,0.8333
0,1,0,0,5,1,7,132,2,1,3,5,9,44091,56088,12,0,0,2,3,0.7861,0.6429,0,0,0,0.6429,0,0,0.5556
0,0,0,0,2,0,1,248,5,0,2,8,13,24558,59247,24,0,0,3,3,0.4145,0.68,0,0,0,0.52,0,0,0.6154
0,0,0,0,0,9999,0,188,12,0,1,2,5,14809,18617,11,2,2,1,1,0.7955,0.5714,1,3,8,0.3571,3,3,0.4
0,4,1,1,1,6,0,158,10,0,1,3,2,59,252,4,6,1,0,0,0.2341,0.2727,0,1,6,0.1818,2,1,1.5
0,1,1,0,1,1,2,175,2,1,4,5,13,25495,45958,32,0,0,5,7,0.5547,0.3243,2,0,1,0.3514,1,1,0.3846
0,0,0,0,4,0,5,178,5,0,2,7,12,63070,94509,24,0,0,3,6,0.6673,0.6923,0,0,0,0.4615,0,0,0.5833
0,1,1,0,4,1,5,203,14,0,0,3,3,13932,17075,9,0,0,1,2,0.8159,0.7778,0,0,1,0.3333,0,0,1
0,1,1,0,2,1,2,154,13,0,0,3,10,37006,53432,12,0,0,4,5,0.6926,0.8333,0,0,0,0.8333,1,0,0.3
0,3,0,1,3,2,2,9,9,0,1,1,1,189,350,1,0,0,0,1,0.54,1,0,0,0,1,0,0,1
0,1,0,1,2,0,2,111,3,1,3,5,9,26285,41014,14,9,8,7,7,0.6409,0.24,3,8,10,0.36,8,8,0.5556
1,8,5,1,4,2,7,139,7,0,2,3,5,1181,1138,0,11,5,3,3,1.0378,0,2,5,11,0.3571,10,6,0.6
0,1,1,0,0,9999,0,179,2,2,4,5,14,69344,123934,30,0,0,5,7,0.5595,0.4688,1,0,0,0.4375,1,0,0.3571
0,0,0,0,0,10,0,177,31,0,0,0,5,6459,17366,8,1,1,1,1,0.3719,0.6667,0,1,1,0.5556,1,1,0
1,0,0,0,7,0,9,51,2,3,6,10,12,29292,46703,14,1,1,6,9,0.6272,0.6471,1,1,1,0.7059,1,1,0.8333
0,1,1,0,2,1,1,184,3,1,2,3,6,28563,31040,10,0,0,1,1,0.9202,0.5455,0,0,1,0.5455,1,0,0.5
0,0,0,0,0,10,0,162,5,0,1,2,12,45638,58520,21,0,0,6,8,0.7799,0.6364,0,0,0,0.5455,0,0,0.1667
0,0,0,0,4,0,7,328,7,0,1,6,26,82949,96742,36,0,0,14,16,0.8574,0.7692,0,0,0,0.6667,0,0,0.2308
0,0,0,0,5,1,4,110,1,3,6,11,26,63862,104058,32,0,0,10,13,0.6137,0.7027,0,0,0,0.7027,0,0,0.4231
0,0,0,0,5,1,4,189,4,0,6,11,9,39287,67385,22,0,0,4,5,0.583,0.5333,0,0,0,0.3,0,0,1.2222
0,1,0,1,0,20,0,777,16,0,0,2,11,3351,7185,13,4,2,4,5,0.4664,0.1111,3,7,14,0.6111,7,10,0.1818
0,1,1,0,0,13,1,300,3,1,5,7,16,29905,52873,29,0,0,4,5,0.5656,0.6,0,0,1,0.5333,1,0,0.4375
1,2,2,0,0,17,0,414,46,0,0,0,1,3548,3000,10,1,0,1,1,1.1827,0.0909,0,1,3,0.0909,2,1,0
1,1,1,0,7,0,2,105,27,0,0,0,3,22537,35577,10,2,1,1,2,0.6335,0.4615,0,1,4,0.2308,2,1,0
1,1,1,0,2,2,3,126,1,2,3,9,6,27313,29786,10,0,0,4,4,0.917,0.2941,3,0,1,0.3529,0,1,1.5
0,0,0,0,1,1,0,117,21,0,0,2,10,23715,47872,15,0,0,2,3,0.4954,0.7059,0,0,0,0.5882,0,0,0.2
0,1,0,1,8,1,6,128,3,1,5,6,7,11632,23581,13,1,1,2,3,0.4933,0.6,0,2,2,0.4667,2,2,0.8571
0,0,0,0,0,9999,0,64,3,1,4,5,5,18115,21972,5,0,0,2,3,0.8245,0.8333,0,0,0,0.8333,0,0,1
0,0,0,0,2,1,4,143,1,1,3,6,12,38852,48047,25,0,0,7,7,0.8086,0.4643,0,0,1,0.4286,0,0,0.5
1,1,0,1,5,1,13,236,9,0,3,8,12,45337,62466,22,16,2,4,5,0.7258,0.359,0,2,16,0.3077,2,2,0.6667
0,1,1,0,4,1,0,105,16,0,0,3,13,30868,41235,19,0,0,6,8,0.7486,0.7,0,0,0,0.65,0,0,0.2308
1,0,0,0,0,9999,0,96,3,1,1,1,4,20068,27461,17,1,0,2,2,0.7308,0.3158,0,1,1,0.2105,1,1,0.25
0,0,0,0,2,0,3,318,7,0,1,1,7,20596,27027,11,0,0,3,3,0.7621,0.7273,0,0,0,0.6364,0,0,0.1429
0,1,0,0,0,7,1,46,2,1,2,3,7,10703,14050,9,1,0,3,5,0.7618,0.8182,0,1,1,0.6364,1,1,0.4286
0,0,0,0,1,1,1,169,56,0,0,0,3,8532,12934,12,0,0,1,1,0.6597,0.4615,0,0,0,0.2308,0,0,0
0,0,0,0,0,18,0,25,9,0,1,1,2,4949,5000,2,0,0,1,1,0.9898,0.6667,0,0,0,0.6667,0,0,0.5
0,0,0,0,0,8,0,124,14,0,0,2,12,20558,31787,15,0,0,4,7,0.6467,0.6667,1,0,1,0.8,0,0,0.1667
0,1,1,0,5,1,7,142,12,0,1,10,11,39919,52594,24,0,0,6,7,0.759,0.5769,0,0,2,0.4231,1,0,0.9091
0,1,1,1,1,1,1,338,9,0,1,1,3,3269,3937,7,10,2,2,2,0.8303,0.1667,0,2,12,0.1667,3,2,0.3333
1,1,1,0,1,1,2,54,2,1,2,2,4,9251,9668,1,3,1,4,4,0.9569,0,0,3,3,0.8,3,3,0.5
0,1,1,0,0,11,1,141,5,0,4,8,12,41751,53547,17,0,0,6,7,0.7797,0.6842,0,0,0,0.6316,0,0,0.6667
0,0,0,0,0,9999,0,435,6,0,2,2,10,25736,44964,19,0,0,3,6,0.5724,0.65,2,0,1,0.5,0,1,0.2
0,0,0,0,1,1,1,149,37,0,0,0,9,9131,12587,13,1,1,3,3,0.7254,0.7333,0,2,3,0.6,2,2,0
0,2,0,1,0,8,1,195,8,0,2,2,4,12504,14061,7,3,1,3,3,0.8893,0.4545,0,1,4,0.3636,1,1,0.5
0,13,12,1,2,4,2,171,6,0,1,3,5,6980,19653,4,7,1,2,3,0.3552,0,3,1,8,0.3333,7,2,0.6
0,0,0,0,0,9999,0,212,31,0,0,0,11,48144,69991,17,0,0,5,7,0.6879,0.5263,0,0,0,0.5789,0,0,0
0,0,0,0,2,1,3,89,9,0,3,11,19,58768,84854,29,0,0,5,8,0.6926,0.7667,2,0,1,0.6333,0,1,0.5789
0,0,0,0,2,1,2,334,13,0,0,2,3,10221,14079,7,2,0,0,1,0.726,0.3,0,0,4,0.3,0,0,0.6667
0,3,3,0,2,2,2,228,5,0,2,3,8,18787,23483,16,0,0,4,4,0.8,0.4118,0,4,4,0.4706,7,4,0.375
0,4,4,0,0,9999,0,82,12,0,1,3,1,23650,30710,5,0,0,1,1,0.7701,0.4286,2,0,3,0.1429,0,1,3
0,2,1,1,1,3,0,206,2,1,2,3,4,14576,23857,5,7,0,1,3,0.611,0.2308,0,0,7,0.3077,0,0,0.75
0,1,0,0,1,3,2,105,9,0,1,2,2,496,3700,11,0,0,0,0,0.1341,0.5714,0,1,2,0.1429,1,1,1
1,0,0,0,13,2,21,71,3,1,8,15,16,44095,50191,36,3,0,12,14,0.8785,0.5349,3,1,4,0.3721,1,4,0.9375
0,0,0,0,2,3,4,267,40,0,0,0,6,7265,14242,18,1,0,2,2,0.5101,0.2273,3,3,4,0.2727,3,4,0
0,3,1,1,1,2,1,137,14,0,0,3,9,33761,42864,11,8,2,6,7,0.7876,0.45,0,2,9,0.45,2,2,0.3333
0,1,0,1,8,0,4,97,5,0,3,5,7,9305,18882,8,5,2,4,6,0.4928,0.4,0,2,5,0.4667,2,2,0.7143
0,0,0,0,1,2,0,151,28,0,0,0,13,27049,37249,17,0,0,6,7,0.7262,0.5294,3,0,1,0.7647,0,1,0
1,0,0,0,3,4,2,118,6,0,5,8,5,5576,11473,10,0,0,3,3,0.486,0.5333,2,0,1,0.3333,0,1,1.6
1,0,0,0,0,8,0,107,5,0,2,4,4,12546,24224,7,0,0,2,2,0.5179,0.1818,3,0,2,0.3636,0,2,1
1,3,3,0,4,1,3,142,11,0,1,1,5,28966,42212,7,9,7,2,3,0.6862,0.1875,0,7,9,0.3125,9,7,0.2
0,10,4,0,2,4,3,158,14,0,0,2,11,23332,51832,26,2,1,3,4,0.4501,0.4333,3,1,10,0.3667,8,2,0.1818
0,0,0,0,0,9,3,128,3,1,1,10,15,17819,28268,17,0,0,3,5,0.6304,0.7368,1,0,0,0.7895,0,0,0.6667
1,0,0,0,4,0,7,160,3,1,7,12,11,19163,22263,20,0,0,6,6,0.8608,0.4643,3,0,4,0.3929,0,1,1.0909
0,0,0,0,0,9999,0,216,9,0,3,7,8,16039,49843,14,0,0,1,1,0.3218,0.9286,0,0,0,0.5714,0,0,0.875
0,1,1,0,0,10,4,355,17,0,0,3,3,4,1040,7,1,0,0,0,0.0038,0.625,0,1,2,0.375,2,1,1
0,0,0,0,1,1,1,553,2,3,4,6,10,9677,10947,11,0,0,6,8,0.884,0.4286,1,0,1,0.7143,0,0,0.6
0,3,3,0,4,1,7,256,4,0,1,6,12,29261,60654,19,0,0,2,3,0.4824,0.8947,0,0,1,0.6316,0,0,0.5
0,1,1,0,0,13,3,167,13,0,0,2,3,5811,7704,9,1,0,1,1,0.7543,0.7,0,0,1,0.3,0,0,0.6667
0,1,0,1,1,0,0,241,4,0,2,2,8,26697,29174,12,2,0,3,6,0.9151,0.625,0,1,3,0.5,1,1,0.25
0,1,0,0,2,6,2,163,8,0,1,2,4,10426,11422,8,2,0,3,3,0.9128,0.3,2,1,4,0.4,1,2,0.5
1,1,0,0,1,5,0,90,17,0,0,1,2,5835,7488,2,0,0,1,1,0.7792,0,0,1,1,1,2,1,0.5
0,0,0,0,3,1,5,163,12,0,1,4,17,59217,75776,29,0,0,8,12,0.7815,0.7097,0,0,2,0.5484,0,0,0.2353
0,1,0,0,2,0,2,161,8,0,2,3,7,34128,60468,17,0,0,1,2,0.5644,0.5294,0,0,0,0.4118,0,0,0.4286
0,0,0,0,6,2,4,239,32,0,0,0,6,10142,15656,21,0,0,2,2,0.6478,0.3462,3,0,0,0.2308,0,0,0
0,0,0,0,4,1,4,179,12,0,1,3,6,595,1419,13,2,2,3,3,0.4193,0.375,2,3,4,0.375,3,4,0.5
0,0,0,0,7,0,6,41,2,1,2,5,4,5596,15055,6,0,0,0,2,0.3717,0.8571,0,0,0,0.5714,0,0,1.25
0,0,0,0,3,1,0,217,5,0,7,15,20,45258,90260,29,0,0,6,6,0.5014,0.7333,0,0,0,0.6667,0,0,0.75
0,0,0,0,1,5,0,215,9,0,2,3,10,20700,27738,9,0,0,5,5,0.7463,0.7,3,0,0,1,0,0,0.3
0,0,0,0,6,4,16,147,4,0,2,6,10,30189,54878,23,0,0,2,3,0.5501,0.5385,0,0,0,0.3846,0,0,0.6
1,2,2,0,0,9999,0,117,37,0,0,0,2,729,1788,4,1,0,0,0,0.4077,0.5,0,1,2,0.3333,3,1,0
1,0,0,0,1,3,0,161,16,0,0,7,11,11565,22899,21,2,2,3,6,0.505,0.4231,0,2,3,0.4231,2,2,0.6364
0,3,1,1,3,1,0,132,3,1,4,5,5,12716,21110,6,1,0,2,3,0.6024,0.7143,0,0,1,0.7143,0,0,1
0,0,0,0,1,6,0,300,2,1,8,9,13,25103,33970,15,0,0,6,9,0.739,0.8235,0,0,0,0.7647,0,0,0.6923
0,2,0,1,2,1,2,111,4,0,2,6,7,28112,28537,12,1,1,6,6,0.9851,0.8,0,1,1,0.4667,1,1,0.8571
0,0,0,0,7,0,2,99,7,0,4,5,16,74634,84891,21,1,0,14,14,0.8792,0.7826,0,1,1,0.6957,1,1,0.3125
0,2,2,0,0,7,1,113,1,1,4,4,5,11999,14938,11,0,0,4,4,0.8033,0.2857,1,0,1,0.3571,2,0,0.8
0,2,1,0,1,5,0,181,4,0,1,1,2,6734,13000,3,0,0,0,1,0.518,0.5,0,0,0,0.5,1,0,0.5
0,1,1,0,3,0,7,262,27,0,0,0,5,677,2080,11,6,3,2,2,0.3255,0.2222,2,4,9,0.2778,4,5,0
0,0,0,0,0,17,1,105,7,0,4,10,15,45469,62577,20,0,0,8,8,0.7266,0.6364,1,0,0,0.6818,0,0,0.6667
0,0,0,0,4,1,6,171,2,1,3,4,4,21565,24265,3,3,2,2,3,0.8887,0.4286,0,2,3,0.5714,2,2,1
0,2,2,0,6,1,8,44,3,1,2,3,3,7872,9253,5,0,0,2,2,0.8508,0.5,0,1,1,0.5,3,1,1
0,0,0,0,2,1,3,180,5,0,5,6,9,6201,16034,14,0,0,2,3,0.3867,0.5333,0,0,1,0.6,0,0,0.6667
0,0,0,0,4,0,1,189,7,0,2,2,6,18097,35209,16,0,0,2,2,0.514,0.4706,0,0,3,0.3529,0,0,0.3333
0,1,0,1,3,0,6,150,3,1,2,5,9,15250,18752,15,0,0,4,5,0.8132,0.7778,0,0,0,0.5,0,0,0.5556
0,0,0,0,7,0,11,92,7,0,1,5,12,33910,50174,27,0,0,4,8,0.6758,0.3571,3,1,5,0.4286,1,4,0.4167
1,2,2,0,2,2,2,102,10,0,1,3,4,8486,6876,3,7,5,3,3,1.2341,0.2,0,5,7,0.4,7,5,0.75
0,0,0,0,0,9999,0,235,29,0,0,0,13,9491,12336,15,0,0,7,7,0.7694,0.5333,3,0,4,0.8667,0,0,0
0,0,0,0,0,9999,0,163,22,0,0,1,9,13372,18961,18,0,0,3,4,0.7052,0.5263,1,0,0,0.4737,0,0,0.1111
1,1,1,0,16,1,15,246,16,0,0,4,12,49275,61570,16,1,0,5,7,0.8003,0.6667,0,2,2,0.6667,2,2,0.3333
0,0,0,0,1,1,1,214,10,0,1,2,8,14971,32721,15,0,0,0,2,0.4575,0.5294,2,0,1,0.4706,0,1,0.25
0,1,0,0,16,1,2,199,2,1,7,10,27,177074,241985,41,1,1,13,15,0.7318,0.6596,0,1,1,0.5745,1,1,0.3704
0,0,0,0,0,7,4,172,2,1,3,6,5,13917,19676,10,1,0,2,2,0.7073,0.2308,3,2,4,0.3846,2,2,1.2
0,1,1,0,6,1,12,38,2,5,8,12,10,63666,67986,11,1,1,6,8,0.9365,0.7333,0,1,1,0.6667,2,1,1.2
0,0,0,0,1,6,3,138,11,0,3,6,8,22598,30318,18,0,0,5,6,0.7454,0.3182,3,0,1,0.3636,0,0,0.75
0,0,0,0,5,1,16,201,12,0,1,6,5,12107,15427,8,0,0,1,2,0.7848,0.625,1,1,2,0.625,1,1,1.2
1,8,8,0,7,3,27,35,4,0,6,14,4,15358,15641,12,1,1,3,3,0.9819,0.7059,0,1,1,0.2353,5,1,3.5
0,2,2,0,9,1,14,144,3,1,8,14,20,143639,196298,55,0,0,8,12,0.7317,0.5246,0,0,0,0.3279,0,0,0.7
0,0,0,0,4,1,3,384,6,0,1,2,5,9579,14438,13,0,0,4,4,0.6635,0.3571,3,0,4,0.3571,0,2,0.4
0,2,2,0,3,0,12,151,4,0,4,7,11,23700,31354,19,2,1,3,4,0.7559,0.52,0,1,2,0.44,3,1,0.6364
0,0,0,0,0,12,0,291,11,0,2,4,10,25526,74605,21,0,0,2,4,0.3421,0.7273,0,0,0,0.4545,0,0,0.4
1,1,1,0,8,1,6,113,4,0,6,8,8,61954,70652,15,0,0,8,8,0.8769,0.3889,3,1,5,0.4444,2,2,1
0,0,0,0,0,9999,0,461,9,0,1,3,16,19759,59895,25,0,0,3,4,0.3299,0.52,3,0,0,0.64,0,0,0.1875
0,2,2,0,3,0,6,160,11,0,1,5,8,28848,47186,11,0,0,3,5,0.6114,0.4615,1,0,0,0.6154,0,0,0.625
1,0,0,0,0,12,1,181,12,0,1,7,11,9428,30070,13,0,0,6,7,0.3135,0.7857,0,0,1,0.7857,0,0,0.6364
0,0,0,0,10,1,17,157,5,0,7,14,21,46499,64064,40,0,0,9,13,0.7258,0.5455,3,0,0,0.4773,0,0,0.6667
0,0,0,0,0,9999,0,115,29,0,0,0,11,25323,47150,15,0,0,4,4,0.5371,0.7333,0,0,0,0.7333,0,0,0
0,5,3,1,3,3,7,133,5,0,3,4,8,8985,11574,10,2,2,3,4,0.7763,0.5833,0,2,2,0.6667,3,2,0.5
0,0,0,0,8,1,2,167,4,0,3,4,9,61270,75280,23,2,0,4,6,0.8139,0.5,0,0,4,0.3462,0,0,0.4444
0,0,0,0,4,0,7,97,2,2,10,18,19,51246,88702,38,0,0,4,6,0.5777,0.3636,0,0,0,0.3455,0,0,0.9474
0,0,0,0,7,2,8,80,10,0,2,5,8,56520,75220,15,1,0,4,6,0.7514,0.625,0,0,1,0.5,0,0,0.625
0,3,3,0,1,2,1,41,35,0,0,0,2,295,300,2,0,0,1,1,0.9833,0,1,0,0,1,2,0,0
0,0,0,0,8,1,4,213,2,1,1,2,2,1513,1602,2,1,0,2,2,0.9444,0.25,0,1,2,0.5,1,1,1
0,1,1,0,4,4,2,375,18,0,0,1,7,5463,10661,12,1,0,2,3,0.5124,0.1538,3,1,4,0.5385,2,2,0.1429
0,0,0,0,3,0,8,109,3,2,5,10,12,61403,83970,20,1,0,6,8,0.7312,0.6087,0,0,1,0.5217,0,0,0.8333
0,0,0,0,4,0,3,49,5,0,3,3,8,33972,36720,11,0,0,6,6,0.9252,0.9167,0,0,0,0.6667,0,0,0.375
0,11,6,1,1,1,1,103,11,0,1,3,5,20256,26569,6,9,3,4,5,0.7624,0.2667,0,3,9,0.3333,9,3,0.6
0,1,1,0,2,6,1,99,2,1,3,3,7,23273,25145,9,1,0,4,4,0.9256,0.5455,0,0,1,0.6364,1,0,0.4286
0,0,0,0,3,1,3,236,8,0,1,5,10,64002,72931,19,0,0,7,7,0.8776,0.6957,0,0,0,0.4348,0,0,0.5
0,0,0,0,6,1,3,160,15,0,0,4,16,60557,75068,38,0,0,8,10,0.8067,0.575,0,0,0,0.4,0,0,0.25
0,1,0,1,0,14,0,205,9,0,1,2,2,2577,4460,2,4,0,1,2,0.5778,0.3333,0,0,4,0.3333,0,0,1
1,0,0,0,6,1,6,258,6,0,2,5,7,4937,12345,8,0,0,4,4,0.3999,0.5455,3,0,0,0.6364,0,0,0.7143
0,1,0,1,2,2,2,67,2,1,1,2,4,5708,5659,6,0,0,3,3,1.0087,0.4286,0,0,0,0.5714,0,0,0.5
0,1,1,0,5,0,5,9,3,1,6,6,2,228,285,1,0,0,1,1,0.8,0.1667,0,0,0,0.3333,1,0,3
0,0,0,0,7,1,1,62,6,0,2,3,6,17116,23973,7,0,0,3,4,0.714,1,0,0,0,0.8571,0,0,0.5
0,2,0,1,7,2,4,102,11,0,2,4,4,2837,3509,5,2,0,1,2,0.8085,0.7143,0,0,2,0.5714,0,0,1
0,2,2,0,0,9,0,103,9,0,1,4,7,14699,20328,16,1,0,3,3,0.7231,0.6471,2,0,1,0.4118,1,1,0.5714
0,0,0,0,1,3,0,221,8,0,7,11,19,13624,45251,35,0,0,3,4,0.3011,0.6923,0,0,1,0.4872,0,0,0.5789
0,1,0,0,0,9,1,264,4,0,4,8,10,37382,43545,19,0,0,5,7,0.8585,0.4,1,0,4,0.5,1,0,0.8
0,3,1,0,4,1,2,136,4,0,1,5,7,48558,51684,12,0,0,6,6,0.9395,0.5714,0,0,0,0.5,1,0,0.7143
1,0,0,0,9,1,30,112,15,0,0,5,8,10783,12757,16,2,2,5,7,0.8453,0.4167,0,2,2,0.3333,2,2,0.625
0,0,0,0,0,10,1,334,9,0,2,4,7,42128,50674,17,1,0,3,4,0.8314,0.5,0,0,3,0.3889,0,0,0.5714
0,5,5,1,1,1,1,100,19,0,0,1,1,4761,5197,3,2,0,1,1,0.9161,0.1667,0,0,2,0.1667,2,0,1
0,1,0,1,3,1,2,282,12,0,1,2,3,22317,27075,4,5,1,1,1,0.8243,0.3333,0,1,5,0.3333,1,1,0.6667
0,0,0,0,0,7,3,100,17,0,0,1,3,1948,23949,9,1,1,0,0,0.0813,0.1818,1,4,6,0.2727,4,4,0.3333
0,2,0,1,1,0,3,135,5,0,1,2,5,1246,1508,5,2,1,4,4,0.8263,0.5714,2,1,2,0.7143,1,2,0.4
0,0,0,0,3,0,3,217,5,0,4,6,12,20121,24837,17,0,0,5,5,0.8101,0.6111,0,0,1,0.6667,0,0,0.5
1,8,4,1,0,9,5,126,4,0,2,5,4,1322,1406,7,4,1,3,3,0.9403,0.4167,0,1,5,0.3333,5,1,1.25
0,0,0,0,3,1,1,40,7,0,2,7,8,7693,10538,8,0,0,3,3,0.73,1,0,0,0,1,0,0,0.875
0,7,0,0,1,0,0,129,7,0,1,2,7,8264,18426,20,0,0,3,3,0.4485,0.5238,2,0,1,0.3333,4,1,0.2857
1,2,2,0,3,1,5,220,14,0,0,4,4,14451,19365,6,2,2,2,3,0.7462,0.375,2,2,4,0.5,3,3,1
0,0,0,0,0,20,0,109,5,0,2,5,10,22792,64722,20,0,0,2,2,0.3522,0.8095,0,0,0,0.4762,0,0,0.5
0,0,0,0,3,3,0,325,4,0,5,7,14,26328,70535,25,0,0,3,5,0.3733,0.5357,3,0,1,0.5,0,0,0.5
0,5,4,0,4,2,3,34,2,1,3,5,6,23564,25485,7,0,0,4,4,0.9246,0.875,0,0,0,0.75,0,0,0.8333
1,3,1,1,10,0,18,102,16,0,0,5,6,42153,59710,8,2,0,1,4,0.706,0.2857,3,1,3,0.4286,2,2,0.8333
0,0,0,1,5,1,4,193,4,0,1,1,4,16092,16614,11,1,1,3,3,0.9686,0.5,3,3,5,0.3333,3,5,0.25
0,0,0,0,1,1,5,136,18,0,0,3,3,15109,21931,7,0,0,1,3,0.6889,0.25,1,0,0,0.375,0,0,1
0,1,1,0,4,0,6,64,7,0,1,3,4,38247,50944,8,0,0,2,3,0.7508,0.875,0,0,0,0.5,1,0,0.75
0,0,0,0,2,0,2,143,10,0,3,3,3,2583,3050,6,0,0,2,2,0.8469,0.6667,0,0,1,0.5,0,0,1
0,1,1,0,1,5,5,84,3,1,3,7,5,12401,13057,10,1,0,2,3,0.9498,0.3571,2,0,1,0.3571,1,1,1.4
1,0,0,0,5,0,13,119,2,1,8,13,14,18449,23295,18,2,0,9,12,0.792,0.6522,0,1,3,0.6087,1,1,0.9286
1,0,0,0,0,7,0,61,29,0,0,0,2,4254,3190,1,4,2,2,2,1.3335,0.2,0,2,3,0.4,2,2,0
0,0,0,0,6,0,2,180,12,0,1,6,15,27888,49168,24,0,0,3,5,0.5672,0.6207,0,0,0,0.5172,0,0,0.4
0,0,0,0,7,1,4,153,14,0,0,2,3,10303,13692,4,1,0,1,3,0.7525,0.5,0,0,2,0.5,0,0,0.6667
0,7,6,1,6,1,12,72,7,0,1,1,1,7054,7684,4,3,0,1,1,0.918,0.375,0,0,4,0.125,2,0,1
0,0,0,0,0,14,0,355,8,0,1,10,30,76695,108659,40,0,0,17,23,0.7058,0.7174,0,0,0,0.6522,0,0,0.3333
0,7,5,0,2,0,0,103,26,0,0,0,3,1639,2085,4,1,1,1,1,0.7861,0.6,0,1,3,0.6,7,1,0
1,5,4,1,3,1,4,410,8,0,3,6,3,3687,4174,9,2,1,3,3,0.8833,0.4615,0,1,3,0.2308,1,1,2
0,0,0,0,1,6,1,327,8,0,1,2,2,4088,4863,13,2,1,2,2,0.8406,0.3529,0,1,4,0.1176,1,1,1
1,5,1,0,5,3,8,168,4,0,5,5,7,18265,31927,9,7,4,3,3,0.5721,0.2778,3,5,10,0.3889,7,7,0.7143
0,2,0,0,2,1,1,134,19,0,0,4,9,14928,18307,17,1,0,6,6,0.8154,0.1905,3,0,3,0.4286,0,3,0.4444
0,3,0,1,1,6,7,178,6,0,2,3,4,18354,20266,17,6,0,2,2,0.9057,0.2609,0,1,7,0.1739,1,1,0.75
0,0,0,0,5,1,1,240,2,1,6,16,26,46604,88920,43,0,0,5,5,0.5241,0.7347,0,0,0,0.5306,0,0,0.6154
0,0,0,0,2,1,2,111,24,0,0,1,5,478,17816,15,0,0,0,0,0.0268,0.4667,0,0,0,0.3333,0,0,0.2
0,1,1,0,5,4,13,162,5,0,2,3,4,3132,5028,21,3,3,0,1,0.6229,0.28,0,3,4,0.16,4,3,0.75
0,0,0,0,3,0,1,155,5,0,8,17,15,34284,39029,27,0,0,9,9,0.8784,0.697,0,1,1,0.4545,1,1,1.1333
0,2,1,1,1,2,4,230,2,1,2,2,6,36843,40088,12,8,2,5,5,0.9191,0.1905,0,2,9,0.2857,3,2,0.3333
0,1,1,0,3,3,2,55,11,0,3,4,6,4632,6140,7,0,0,1,3,0.7544,0.6,0,0,0,0.6,0,0,0.6667
0,3,2,0,3,1,1,99,4,0,1,3,6,21902,27068,8,2,0,2,3,0.8091,0.6,0,0,3,0.6,2,0,0.5
0,0,0,0,0,14,0,131,43,0,0,0,2,3530,4900,8,0,0,0,1,0.7204,0.25,0,0,0,0.25,0,0,0
0,5,4,0,3,1,8,89,9,0,2,6,4,22409,25227,20,3,2,3,3,0.8883,0.1765,0,2,4,0.1176,4,2,1.5
