TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,006840,0,0,0,0,18,0,20,8,0,1,6,6,7062,11606,6,0,0,3,3,0.6084999999999999,1,0,0,0,1,0,0,1
0,006843,0,0,0,2,1,2,256,5,0,2,5,18,46211,62197,31,0,0,7,8,0.743,0.6667,0,0,2,0.5455,0,0,0.2778
0,006872,0,0,0,1,2,3,205,1,3,7,13,15,18956,30727,17,0,0,7,8,0.6168999999999999,0.6086999999999999,0,0,1,0.6521999999999999,0,0,0.8666999999999999
0,006902,0,0,0,0,7,1,147,7,0,3,12,11,8754,21073,19,1,0,1,1,0.4154,0.7826,0,0,1,0.47829999999999995,0,0,1.0909
0,006955,1,1,0,15,1,6,322,11,0,1,2,8,8059,33774,20,0,0,1,2,0.23859999999999998,0.7142999999999999,0,1,1,0.38099999999999995,2,1,0.25
0,007006,0,0,0,0,,0,221,20,0,0,1,3,7462,8290,3,0,0,2,2,0.9000999999999999,1,0,0,0,1,0,0,0.3333
1,007140,3,2,0,0,11,0,90,9,0,1,3,3,4722,5462,8,2,1,2,2,0.8644999999999999,0.1667,2,2,4,0.25,3,3,1
0,007142,2,2,0,9,1,7,148,2,1,2,3,13,35712,43749,17,0,0,5,5,0.8162999999999999,0.7895,0,0,0,0.6841999999999999,2,0,0.23079999999999998
0,007155,1,0,0,0,22,1,152,4,0,1,2,1,24,49,8,1,1,0,0,0.48979999999999996,0.6,0,1,6,0.09999999999999999,1,1,2
1,007163,4,2,1,3,3,2,221,3,1,1,1,3,6918,10212,9,5,2,1,2,0.6773999999999999,0.3333,0,2,5,0.19999999999999998,3,2,0.3333
0,007204,1,1,0,4,0,3,214,20,0,0,1,4,18547,21431,8,4,1,3,3,0.8654,0.25,1,2,6,0.3333,2,2,0.25
0,007214,0,0,0,0,18,1,241,17,0,0,2,5,2887,4011,9,0,0,3,3,0.7198,0.3333,2,1,3,0.5556,1,2,0.39999999999999997
1,007226,1,1,0,2,1,4,206,21,0,0,1,1,0,0,7,1,0,,,0,0.25,0,0,3,0.125,1,0,1
0,007232,0,0,0,2,1,7,158,4,0,7,7,13,21588,52007,23,0,0,2,2,0.41509999999999997,0.6154,0,0,0,0.5,0,0,0.5385
1,007251,1,1,0,4,1,5,152,11,0,1,1,3,9584,10778,2,2,0,2,2,0.8892,0.25,2,1,2,0.75,1,2,0.3333
0,007260,0,0,0,4,0,2,303,35,0,0,0,4,0,5334,8,1,1,,,0,0.5455,0,1,1,0.3636,1,1,0
0,007278,0,0,0,1,0,0,246,4,0,2,3,13,9013,18852,20,0,0,4,4,0.47809999999999997,0.5417,1,1,2,0.5417,1,1,0.23079999999999998
0,007331,0,0,0,3,0,6,142,13,0,0,1,1,0,0,2,1,0,0,0,0,0.6667,0,0,1,0.3333,0,0,1
0,007342,0,0,0,0,,0,240,12,0,3,7,9,33724,55877,15,0,0,3,4,0.6034999999999999,0.7777999999999999,0,0,1,0.5,0,0,0.7777999999999999
0,007410,0,0,0,5,1,8,218,4,0,2,4,9,22196,22874,18,0,0,7,7,0.9703999999999999,0.7367999999999999,0,0,0,0.47369999999999995,0,0,0.44439999999999996
1,007427,0,0,0,1,6,4,102,25,0,0,0,14,34506,37617,17,3,2,9,11,0.9172999999999999,0.43479999999999996,3,4,4,0.6086999999999999,4,4,0
0,007463,1,0,1,7,1,2,302,4,0,2,4,12,11100,29317,23,15,1,5,8,0.3786,0.2895,3,1,18,0.31579999999999997,1,3,0.3333
0,007527,2,0,1,1,5,1,101,35,0,0,0,4,6651,7302,1,7,4,2,2,0.9107999999999999,0,2,4,8,0.44439999999999996,4,5,0
0,007583,2,0,0,4,1,3,180,12,0,1,2,12,33783,40285,16,0,0,6,7,0.8385999999999999,0.7367999999999999,0,0,1,0.6315999999999999,0,0,0.1667
0,007597,0,0,0,1,1,1,108,2,1,2,3,7,8342,42775,15,0,0,1,1,0.19499999999999998,0.7059,0,0,0,0.4118,0,0,0.4286
1,007664,0,0,0,3,0,1,90,16,0,0,2,3,1457,1501,3,2,0,1,3,0.9706999999999999,0.4286,0,0,2,0.4286,0,0,0.6667
1,007669,0,0,0,5,1,3,216,8,0,2,2,19,72107,82531,30,0,0,11,12,0.8736999999999999,0.7333,0,0,0,0.6333,0,0,0.10529999999999999
0,007681,0,0,0,0,9,0,143,5,0,2,4,9,15720,34135,24,0,0,3,3,0.46049999999999996,0.5,1,0,0,0.34619999999999995,0,0,0.44439999999999996
0,007709,0,0,0,1,5,0,190,5,0,2,2,9,36227,63107,15,0,0,2,3,0.5740999999999999,0.6,0,0,0,0.6,0,0,0.22219999999999998
0,007742,0,0,0,1,0,1,223,18,0,0,1,9,30725,38640,14,0,0,5,6,0.7951999999999999,0.7142999999999999,0,0,0,0.6428999999999999,0,0,0.11109999999999999
0,007792,2,1,1,5,0,5,142,18,0,0,2,3,24060,32430,8,0,0,0,2,0.7418999999999999,0.375,0,2,2,0.375,2,2,0.6667
0,007841,0,0,0,4,1,0,119,2,1,6,10,25,2280,156206,31,0,0,0,0,0.014599999999999998,0.6097999999999999,0,0,0,0.6097999999999999,0,0,0.39999999999999997
0,007961,1,1,0,0,24,0,213,9,0,1,3,7,12113,19557,18,0,0,1,1,0.6194,0.5263,0,0,0,0.36839999999999995,0,0,0.4286
1,007968,2,1,1,0,8,2,156,6,0,1,1,3,176,176,2,2,1,2,2,1,0,3,1,3,0.4286,2,1,0.3333
0,007975,1,1,0,6,1,13,291,12,0,1,4,3,35714,56734,9,0,0,0,3,0.6295,0.6,0,0,1,0.3,1,0,1.3333
0,007998,5,1,0,0,22,1,130,22,0,0,1,2,0,0,5,3,1,0,0,0,0.25,0,1,4,0.25,1,1,0.5
0,008082,4,1,1,1,0,3,188,28,0,0,0,1,327,1600,1,0,0,0,0,0.2044,0.5,0,0,0,0.5,1,0,0
0,008122,0,0,0,0,7,1,13,9,0,1,2,2,575,470,2,0,0,1,1,1.2233999999999998,1,0,0,0,1,0,0,1
0,008168,0,0,0,1,2,0,471,12,0,1,1,11,35520,42258,14,0,0,6,6,0.8405999999999999,0.7059,0,0,0,0.6470999999999999,0,0,0.0909
1,008250,0,0,0,1,3,6,165,27,0,0,0,8,22310,27277,2,10,8,4,5,0.8179,0.07139999999999999,2,9,11,0.5713999999999999,9,10,0
1,008256,1,1,0,2,1,1,138,6,0,1,5,10,16770,17258,18,0,0,7,8,0.9716999999999999,0.38889999999999997,3,0,2,0.5556,1,1,0.5
0,008312,3,0,0,7,1,11,225,8,0,1,1,2,125,125,2,3,1,1,1,1,0.39999999999999997,0,1,3,0.39999999999999997,1,1,0.5
0,008366,1,1,0,2,1,1,188,7,0,1,1,7,8269,11012,7,3,2,2,2,0.7508999999999999,0.39999999999999997,0,5,5,0.7,5,5,0.1429
0,008435,0,0,0,4,1,2,53,6,0,2,5,6,6903,9862,6,0,0,2,3,0.7,1,0,0,0,1,0,0,0.8332999999999999
0,008573,1,0,0,5,1,7,132,2,1,3,5,9,44091,56088,12,0,0,2,3,0.7860999999999999,0.6428999999999999,0,0,0,0.6428999999999999,0,0,0.5556
0,008583,0,0,0,2,0,1,248,5,0,2,8,13,24558,59247,24,0,0,3,3,0.4145,0.6799999999999999,0,0,0,0.5199999999999999,0,0,0.6154
0,008599,0,0,0,0,,0,188,12,0,1,2,5,14809,18617,11,2,2,1,1,0.7955,0.5713999999999999,1,3,8,0.3571,3,3,0.39999999999999997
0,008603,4,1,1,1,6,0,158,10,0,1,3,2,59,252,4,6,1,0,0,0.23409999999999997,0.2727,0,1,6,0.1818,2,1,1.5
0,008609,1,1,0,1,1,2,175,2,1,4,5,13,25495,45958,32,0,0,5,7,0.5547,0.3243,2,0,1,0.3514,1,1,0.3846
0,008625,0,0,0,4,0,5,178,5,0,2,7,12,63070,94509,24,0,0,3,6,0.6672999999999999,0.6922999999999999,0,0,0,0.46149999999999997,0,0,0.5832999999999999
0,008636,1,1,0,4,1,5,203,14,0,0,3,3,13932,17075,9,0,0,1,2,0.8159,0.7777999999999999,0,0,1,0.3333,0,0,1
0,008639,1,1,0,2,1,2,154,13,0,0,3,10,37006,53432,12,0,0,4,5,0.6926,0.8332999999999999,0,0,0,0.8332999999999999,1,0,0.3
0,008691,3,0,1,3,2,2,9,9,0,1,1,1,189,350,1,0,0,0,1,0.5399999999999999,1,0,0,0,1,0,0,1
0,008731,1,0,1,2,0,2,111,3,1,3,5,9,26285,41014,14,9,8,7,7,0.6408999999999999,0.24,3,8,10,0.36,8,8,0.5556
1,008848,8,5,1,4,2,7,139,7,0,2,3,5,1181,1138,0,11,5,3,3,1.0377999999999998,0,2,5,11,0.3571,10,6,0.6
0,008946,1,1,0,0,,0,179,2,2,4,5,14,69344,123934,30,0,0,5,7,0.5595,0.4688,1,0,0,0.4375,1,0,0.3571
0,008956,0,0,0,0,10,0,177,31,0,0,0,5,6459,17366,8,1,1,1,1,0.37189999999999995,0.6667,0,1,1,0.5556,1,1,0
1,008964,0,0,0,7,0,9,51,2,3,6,10,12,29292,46703,14,1,1,6,9,0.6272,0.6470999999999999,1,1,1,0.7059,1,1,0.8332999999999999
0,008975,1,1,0,2,1,1,184,3,1,2,3,6,28563,31040,10,0,0,1,1,0.9201999999999999,0.5455,0,0,1,0.5455,1,0,0.5
0,009070,0,0,0,0,10,0,162,5,0,1,2,12,45638,58520,21,0,0,6,8,0.7798999999999999,0.6364,0,0,0,0.5455,0,0,0.1667
0,009071,0,0,0,4,0,7,328,7,0,1,6,26,82949,96742,36,0,0,14,16,0.8573999999999999,0.7692,0,0,0,0.6667,0,0,0.23079999999999998
0,009121,0,0,0,5,1,4,110,1,3,6,11,26,63862,104058,32,0,0,10,13,0.6136999999999999,0.7027,0,0,0,0.7027,0,0,0.4231
0,009192,0,0,0,5,1,4,189,4,0,6,11,9,39287,67385,22,0,0,4,5,0.583,0.5333,0,0,0,0.3,0,0,1.2222
0,009203,1,0,1,0,20,0,777,16,0,0,2,11,3351,7185,13,4,2,4,5,0.4664,0.11109999999999999,3,7,14,0.6111,7,10,0.1818
0,009221,1,1,0,0,13,1,300,3,1,5,7,16,29905,52873,29,0,0,4,5,0.5656,0.6,0,0,1,0.5333,1,0,0.4375
1,009273,2,2,0,0,17,0,414,46,0,0,0,1,3548,3000,10,1,0,1,1,1.1826999999999999,0.0909,0,1,3,0.0909,2,1,0
1,009299,1,1,0,7,0,2,105,27,0,0,0,3,22537,35577,10,2,1,1,2,0.6335,0.46149999999999997,0,1,4,0.23079999999999998,2,1,0
1,009307,1,1,0,2,2,3,126,1,2,3,9,6,27313,29786,10,0,0,4,4,0.9169999999999999,0.2941,3,0,1,0.3529,0,1,1.5
0,009380,0,0,0,1,1,0,117,21,0,0,2,10,23715,47872,15,0,0,2,3,0.49539999999999995,0.7059,0,0,0,0.5882,0,0,0.19999999999999998
0,009387,1,0,1,8,1,6,128,3,1,5,6,7,11632,23581,13,1,1,2,3,0.49329999999999996,0.6,0,2,2,0.46669999999999995,2,2,0.8571
0,009415,0,0,0,0,,0,64,3,1,4,5,5,18115,21972,5,0,0,2,3,0.8244999999999999,0.8332999999999999,0,0,0,0.8332999999999999,0,0,1
0,009421,0,0,0,2,1,4,143,1,1,3,6,12,38852,48047,25,0,0,7,7,0.8086,0.4643,0,0,1,0.4286,0,0,0.5
1,009508,1,0,1,5,1,13,236,9,0,3,8,12,45337,62466,22,16,2,4,5,0.7257999999999999,0.359,0,2,16,0.3077,2,2,0.6667
0,009515,1,1,0,4,1,0,105,16,0,0,3,13,30868,41235,19,0,0,6,8,0.7485999999999999,0.7,0,0,0,0.6499999999999999,0,0,0.23079999999999998
1,009572,0,0,0,0,,0,96,3,1,1,1,4,20068,27461,17,1,0,2,2,0.7307999999999999,0.31579999999999997,0,1,1,0.2105,1,1,0.25
0,009578,0,0,0,2,0,3,318,7,0,1,1,7,20596,27027,11,0,0,3,3,0.7621,0.7273,0,0,0,0.6364,0,0,0.1429
0,009637,1,0,0,0,7,1,46,2,1,2,3,7,10703,14050,9,1,0,3,5,0.7617999999999999,0.8181999999999999,0,1,1,0.6364,1,1,0.4286
0,009695,0,0,0,1,1,1,169,56,0,0,0,3,8532,12934,12,0,0,1,1,0.6597,0.46149999999999997,0,0,0,0.23079999999999998,0,0,0
0,009716,0,0,0,0,18,0,25,9,0,1,1,2,4949,5000,2,0,0,1,1,0.9897999999999999,0.6667,0,0,0,0.6667,0,0,0.5
0,009885,0,0,0,0,8,0,124,14,0,0,2,12,20558,31787,15,0,0,4,7,0.6466999999999999,0.6667,1,0,1,0.7999999999999999,0,0,0.1667
0,009940,1,1,0,5,1,7,142,12,0,1,10,11,39919,52594,24,0,0,6,7,0.7589999999999999,0.5769,0,0,2,0.4231,1,0,0.9090999999999999
0,009975,1,1,1,1,1,1,338,9,0,1,1,3,3269,3937,7,10,2,2,2,0.8302999999999999,0.1667,0,2,12,0.1667,3,2,0.3333
1,009977,1,1,0,1,1,2,54,2,1,2,2,4,9251,9668,1,3,1,4,4,0.9569,0,0,3,3,0.7999999999999999,3,3,0.5
0,010032,1,1,0,0,11,1,141,5,0,4,8,12,41751,53547,17,0,0,6,7,0.7797,0.6841999999999999,0,0,0,0.6315999999999999,0,0,0.6667
0,010046,0,0,0,0,,0,435,6,0,2,2,10,25736,44964,19,0,0,3,6,0.5723999999999999,0.6499999999999999,2,0,1,0.5,0,1,0.19999999999999998
0,010096,0,0,0,1,1,1,149,37,0,0,0,9,9131,12587,13,1,1,3,3,0.7253999999999999,0.7333,0,2,3,0.6,2,2,0
0,010097,2,0,1,0,8,1,195,8,0,2,2,4,12504,14061,7,3,1,3,3,0.8893,0.45449999999999996,0,1,4,0.3636,1,1,0.5
0,010177,13,12,1,2,4,2,171,6,0,1,3,5,6980,19653,4,7,1,2,3,0.35519999999999996,0,3,1,8,0.3333,7,2,0.6
0,010211,0,0,0,0,,0,212,31,0,0,0,11,48144,69991,17,0,0,5,7,0.6879,0.5263,0,0,0,0.5789,0,0,0
0,010213,0,0,0,2,1,3,89,9,0,3,11,19,58768,84854,29,0,0,5,8,0.6926,0.7666999999999999,2,0,1,0.6333,0,1,0.5789
0,010298,0,0,0,2,1,2,334,13,0,0,2,3,10221,14079,7,2,0,0,1,0.726,0.3,0,0,4,0.3,0,0,0.6667
0,010319,3,3,0,2,2,2,228,5,0,2,3,8,18787,23483,16,0,0,4,4,0.7999999999999999,0.4118,0,4,4,0.47059999999999996,7,4,0.375
0,010328,4,4,0,0,,0,82,12,0,1,3,1,23650,30710,5,0,0,1,1,0.7700999999999999,0.4286,2,0,3,0.1429,0,1,3
0,010430,2,1,1,1,3,0,206,2,1,2,3,4,14576,23857,5,7,0,1,3,0.611,0.23079999999999998,0,0,7,0.3077,0,0,0.75
0,010438,1,0,0,1,3,2,105,9,0,1,2,2,496,3700,11,0,0,0,0,0.1341,0.5713999999999999,0,1,2,0.1429,1,1,1
1,010444,0,0,0,13,2,21,71,3,1,8,15,16,44095,50191,36,3,0,12,14,0.8785,0.5348999999999999,3,1,4,0.3721,1,4,0.9375
0,010486,0,0,0,2,3,4,267,40,0,0,0,6,7265,14242,18,1,0,2,2,0.5101,0.22729999999999997,3,3,4,0.2727,3,4,0
0,010509,3,1,1,1,2,1,137,14,0,0,3,9,33761,42864,11,8,2,6,7,0.7876,0.44999999999999996,0,2,9,0.44999999999999996,2,2,0.3333
0,010514,1,0,1,8,0,4,97,5,0,3,5,7,9305,18882,8,5,2,4,6,0.49279999999999996,0.39999999999999997,0,2,5,0.46669999999999995,2,2,0.7142999999999999
0,010521,0,0,0,1,2,0,151,28,0,0,0,13,27049,37249,17,0,0,6,7,0.7262,0.5294,3,0,1,0.7646999999999999,0,1,0
1,010540,0,0,0,3,4,2,118,6,0,5,8,5,5576,11473,10,0,0,3,3,0.486,0.5333,2,0,1,0.3333,0,1,1.5999999999999999
1,010632,0,0,0,0,8,0,107,5,0,2,4,4,12546,24224,7,0,0,2,2,0.5178999999999999,0.1818,3,0,2,0.3636,0,2,1
1,010681,3,3,0,4,1,3,142,11,0,1,1,5,28966,42212,7,9,7,2,3,0.6861999999999999,0.1875,0,7,9,0.3125,9,7,0.19999999999999998
0,010730,10,4,0,2,4,3,158,14,0,0,2,11,23332,51832,26,2,1,3,4,0.45009999999999994,0.43329999999999996,3,1,10,0.36669999999999997,8,2,0.1818
0,010748,0,0,0,0,9,3,128,3,1,1,10,15,17819,28268,17,0,0,3,5,0.6304,0.7367999999999999,1,0,0,0.7895,0,0,0.6667
1,010775,0,0,0,4,0,7,160,3,1,7,12,11,19163,22263,20,0,0,6,6,0.8607999999999999,0.4643,3,0,4,0.39289999999999997,0,1,1.0909
0,010837,0,0,0,0,,0,216,9,0,3,7,8,16039,49843,14,0,0,1,1,0.3218,0.9286,0,0,0,0.5713999999999999,0,0,0.875
0,010880,1,1,0,0,10,4,355,17,0,0,3,3,4,1040,7,1,0,0,0,0.0038,0.625,0,1,2,0.375,2,1,1
0,010922,0,0,0,1,1,1,553,2,3,4,6,10,9677,10947,11,0,0,6,8,0.8839999999999999,0.4286,1,0,1,0.7142999999999999,0,0,0.6
0,010934,3,3,0,4,1,7,256,4,0,1,6,12,29261,60654,19,0,0,2,3,0.4824,0.8946999999999999,0,0,1,0.6315999999999999,0,0,0.5
0,011028,1,1,0,0,13,3,167,13,0,0,2,3,5811,7704,9,1,0,1,1,0.7543,0.7,0,0,1,0.3,0,0,0.6667
0,011039,1,0,1,1,0,0,241,4,0,2,2,8,26697,29174,12,2,0,3,6,0.9150999999999999,0.625,0,1,3,0.5,1,1,0.25
0,011062,1,0,0,2,6,2,163,8,0,1,2,4,10426,11422,8,2,0,3,3,0.9128,0.3,2,1,4,0.39999999999999997,1,2,0.5
1,011105,1,0,0,1,5,0,90,17,0,0,1,2,5835,7488,2,0,0,1,1,0.7791999999999999,0,0,1,1,1,2,1,0.5
0,011135,0,0,0,3,1,5,163,12,0,1,4,17,59217,75776,29,0,0,8,12,0.7815,0.7097,0,0,2,0.5484,0,0,0.23529999999999998
0,011137,1,0,0,2,0,2,161,8,0,2,3,7,34128,60468,17,0,0,1,2,0.5643999999999999,0.5294,0,0,0,0.4118,0,0,0.4286
0,011207,0,0,0,6,2,4,239,32,0,0,0,6,10142,15656,21,0,0,2,2,0.6477999999999999,0.34619999999999995,3,0,0,0.23079999999999998,0,0,0
0,011237,0,0,0,4,1,4,179,12,0,1,3,6,595,1419,13,2,2,3,3,0.41929999999999995,0.375,2,3,4,0.375,3,4,0.5
0,011243,0,0,0,7,0,6,41,2,1,2,5,4,5596,15055,6,0,0,0,2,0.3717,0.8571,0,0,0,0.5713999999999999,0,0,1.25
0,011252,0,0,0,3,1,0,217,5,0,7,15,20,45258,90260,29,0,0,6,6,0.5014,0.7333,0,0,0,0.6667,0,0,0.75
0,011256,0,0,0,1,5,0,215,9,0,2,3,10,20700,27738,9,0,0,5,5,0.7463,0.7,3,0,0,1,0,0,0.3
0,011258,0,0,0,6,4,16,147,4,0,2,6,10,30189,54878,23,0,0,2,3,0.5500999999999999,0.5385,0,0,0,0.3846,0,0,0.6
1,011338,2,2,0,0,,0,117,37,0,0,0,2,729,1788,4,1,0,0,0,0.40769999999999995,0.5,0,1,2,0.3333,3,1,0
1,011451,0,0,0,1,3,0,161,16,0,0,7,11,11565,22899,21,2,2,3,6,0.5049999999999999,0.4231,0,2,3,0.4231,2,2,0.6364
0,011508,3,1,1,3,1,0,132,3,1,4,5,5,12716,21110,6,1,0,2,3,0.6023999999999999,0.7142999999999999,0,0,1,0.7142999999999999,0,0,1
0,011557,0,0,0,1,6,0,300,2,1,8,9,13,25103,33970,15,0,0,6,9,0.739,0.8234999999999999,0,0,0,0.7646999999999999,0,0,0.6922999999999999
0,011576,2,0,1,2,1,2,111,4,0,2,6,7,28112,28537,12,1,1,6,6,0.9851,0.7999999999999999,0,1,1,0.46669999999999995,1,1,0.8571
0,011619,0,0,0,7,0,2,99,7,0,4,5,16,74634,84891,21,1,0,14,14,0.8792,0.7826,0,1,1,0.6957,1,1,0.3125
0,011696,2,2,0,0,7,1,113,1,1,4,4,5,11999,14938,11,0,0,4,4,0.8032999999999999,0.28569999999999995,1,0,1,0.3571,2,0,0.7999999999999999
0,011716,2,1,0,1,5,0,181,4,0,1,1,2,6734,13000,3,0,0,0,1,0.5179999999999999,0.5,0,0,0,0.5,1,0,0.5
0,011722,2,0,0,1,1,1,92,13,0,0,1,1,,,4,1,0,,,,0.3333,0,0,1,0.1667,0,0,1
0,011748,1,1,0,3,0,7,262,27,0,0,0,5,677,2080,11,6,3,2,2,0.32549999999999996,0.22219999999999998,2,4,9,0.2778,4,5,0
0,011815,0,0,0,0,17,1,105,7,0,4,10,15,45469,62577,20,0,0,8,8,0.7265999999999999,0.6364,1,0,0,0.6818,0,0,0.6667
0,011900,0,0,0,4,1,6,171,2,1,3,4,4,21565,24265,3,3,2,2,3,0.8886999999999999,0.4286,0,2,3,0.5713999999999999,2,2,1
0,011918,2,2,0,6,1,8,44,3,1,2,3,3,7872,9253,5,0,0,2,2,0.8507999999999999,0.5,0,1,1,0.5,3,1,1
1,011954,0,0,0,0,,0,7,7,0,1,1,1,,,0,1,0,,,,0,2,0,1,1,0,1,1
0,011975,0,0,0,2,1,3,180,5,0,5,6,9,6201,16034,14,0,0,2,3,0.3867,0.5333,0,0,1,0.6,0,0,0.6667
0,011977,0,0,0,4,0,1,189,7,0,2,2,6,18097,35209,16,0,0,2,2,0.5139999999999999,0.47059999999999996,0,0,3,0.3529,0,0,0.3333
0,012170,1,0,1,3,0,6,150,3,1,2,5,9,15250,18752,15,0,0,4,5,0.8131999999999999,0.7777999999999999,0,0,0,0.5,0,0,0.5556
0,012173,0,0,0,7,0,11,92,7,0,1,5,12,33910,50174,27,0,0,4,8,0.6758,0.3571,3,1,5,0.4286,1,4,0.41669999999999996
1,012175,2,2,0,2,2,2,102,10,0,1,3,4,8486,6876,3,7,5,3,3,1.2341,0.19999999999999998,0,5,7,0.39999999999999997,7,5,0.75
0,012191,0,0,0,0,,0,235,29,0,0,0,13,9491,12336,15,0,0,7,7,0.7694,0.5333,3,0,4,0.8666999999999999,0,0,0
0,012224,0,0,0,0,,0,163,22,0,0,1,9,13372,18961,18,0,0,3,4,0.7051999999999999,0.5263,1,0,0,0.47369999999999995,0,0,0.11109999999999999
1,012240,1,1,0,16,1,15,246,16,0,0,4,12,49275,61570,16,1,0,5,7,0.8002999999999999,0.6667,0,2,2,0.6667,2,2,0.3333
0,012243,0,0,0,1,1,1,214,10,0,1,2,8,14971,32721,15,0,0,0,2,0.45749999999999996,0.5294,2,0,1,0.47059999999999996,0,1,0.25
0,012275,1,0,0,16,1,2,199,2,1,7,10,27,177074,241985,41,1,1,13,15,0.7317999999999999,0.6596,0,1,1,0.5744999999999999,1,1,0.37039999999999995
0,012388,0,0,0,0,7,4,172,2,1,3,6,5,13917,19676,10,1,0,2,2,0.7072999999999999,0.23079999999999998,3,2,4,0.3846,2,2,1.2
0,012427,1,1,0,6,1,12,38,2,5,8,12,10,63666,67986,11,1,1,6,8,0.9365,0.7333,0,1,1,0.6667,2,1,1.2
0,012450,0,0,0,1,6,3,138,11,0,3,6,8,22598,30318,18,0,0,5,6,0.7454,0.3182,3,0,1,0.3636,0,0,0.75
0,012511,0,0,0,5,1,16,201,12,0,1,6,5,12107,15427,8,0,0,1,2,0.7847999999999999,0.625,1,1,2,0.625,1,1,1.2
1,012558,8,8,0,7,3,27,35,4,0,6,14,4,15358,15641,12,1,1,3,3,0.9819,0.7059,0,1,1,0.23529999999999998,5,1,3.5
0,012568,2,2,0,9,1,14,144,3,1,8,14,20,143639,196298,55,0,0,8,12,0.7316999999999999,0.5246,0,0,0,0.32789999999999997,0,0,0.7
0,012638,0,0,0,4,1,3,384,6,0,1,2,5,9579,14438,13,0,0,4,4,0.6635,0.3571,3,0,4,0.3571,0,2,0.39999999999999997
0,012670,2,2,0,3,0,12,151,4,0,4,7,11,23700,31354,19,2,1,3,4,0.7558999999999999,0.5199999999999999,0,1,2,0.43999999999999995,3,1,0.6364
0,012675,0,0,0,0,12,0,291,11,0,2,4,10,25526,74605,21,0,0,2,4,0.34209999999999996,0.7273,0,0,0,0.45449999999999996,0,0,0.39999999999999997
1,012787,1,1,0,8,1,6,113,4,0,6,8,8,61954,70652,15,0,0,8,8,0.8768999999999999,0.38889999999999997,3,1,5,0.44439999999999996,2,2,1
0,012874,0,0,0,0,,0,461,9,0,1,3,16,19759,59895,25,0,0,3,4,0.32989999999999997,0.5199999999999999,3,0,0,0.6399999999999999,0,0,0.1875
0,012900,2,2,0,3,0,6,160,11,0,1,5,8,28848,47186,11,0,0,3,5,0.6113999999999999,0.46149999999999997,1,0,0,0.6154,0,0,0.625
1,012986,0,0,0,0,12,1,181,12,0,1,7,11,9428,30070,13,0,0,6,7,0.31349999999999995,0.7857,0,0,1,0.7857,0,0,0.6364
0,013092,0,0,0,10,1,17,157,5,0,7,14,21,46499,64064,40,0,0,9,13,0.7257999999999999,0.5455,3,0,0,0.47729999999999995,0,0,0.6667
0,013097,0,0,0,0,,0,115,29,0,0,0,11,25323,47150,15,0,0,4,4,0.5370999999999999,0.7333,0,0,0,0.7333,0,0,0
0,013116,5,3,1,3,3,7,133,5,0,3,4,8,8985,11574,10,2,2,3,4,0.7763,0.5832999999999999,0,2,2,0.6667,3,2,0.5
0,013136,0,0,0,8,1,2,167,4,0,3,4,9,61270,75280,23,2,0,4,6,0.8139,0.5,0,0,4,0.34619999999999995,0,0,0.44439999999999996
0,013164,0,0,0,4,0,7,97,2,2,10,18,19,51246,88702,38,0,0,4,6,0.5777,0.3636,0,0,0,0.3455,0,0,0.9473999999999999
0,013168,0,0,0,7,2,8,80,10,0,2,5,8,56520,75220,15,1,0,4,6,0.7514,0.625,0,0,1,0.5,0,0,0.625
0,013184,3,3,0,1,2,1,41,35,0,0,0,2,295,300,2,0,0,1,1,0.9833,0,1,0,0,1,2,0,0
0,013207,0,0,0,8,1,4,213,2,1,1,2,2,1513,1602,2,1,0,2,2,0.9443999999999999,0.25,0,1,2,0.5,1,1,1
0,013220,1,1,0,4,4,2,375,18,0,0,1,7,5463,10661,12,1,0,2,3,0.5124,0.1538,3,1,4,0.5385,2,2,0.1429
0,013223,0,0,0,3,0,8,109,3,2,5,10,12,61403,83970,20,1,0,6,8,0.7312,0.6086999999999999,0,0,1,0.5216999999999999,0,0,0.8332999999999999
0,013260,0,0,0,4,0,3,49,5,0,3,3,8,33972,36720,11,0,0,6,6,0.9251999999999999,0.9167,0,0,0,0.6667,0,0,0.375
0,013286,11,6,1,1,1,1,103,11,0,1,3,5,20256,26569,6,9,3,4,5,0.7624,0.2667,0,3,9,0.3333,9,3,0.6
0,013314,1,1,0,2,6,1,99,2,1,3,3,7,23273,25145,9,1,0,4,4,0.9256,0.5455,0,0,1,0.6364,1,0,0.4286
0,013327,0,0,0,3,1,3,236,8,0,1,5,10,64002,72931,19,0,0,7,7,0.8775999999999999,0.6957,0,0,0,0.43479999999999996,0,0,0.5
0,013353,0,0,0,6,1,3,160,15,0,0,4,16,60557,75068,38,0,0,8,10,0.8067,0.575,0,0,0,0.39999999999999997,0,0,0.25
0,013382,1,0,1,0,14,0,205,9,0,1,2,2,2577,4460,2,4,0,1,2,0.5778,0.3333,0,0,4,0.3333,0,0,1
